"CellTypes","gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
B-early_age.DEG.wilcox.csv,"Maea",0.0317351678846538,-0.375271367107424,0.048,0.152,1
B-early_age.DEG.wilcox.csv,"Plekhf2",0.0318371712994215,-0.340473560302191,0.048,0.148,1
B-early_age.DEG.wilcox.csv,"Nt5c",0.031965121502975,0.357534618815937,0.444,0.314,1
B-early_age.DEG.wilcox.csv,"Mrps21",0.0320313154610831,-0.272131405255853,0.317,0.493,1
B-early_age.DEG.wilcox.csv,"Pld4",0.0324473633355704,-0.322936422189821,0.048,0.152,1
B-early_age.DEG.wilcox.csv,"Rbm38",0.0324673792032487,-0.382408264712329,0.381,0.471,1
B-early_age.DEG.wilcox.csv,"Sdhb",0.0327411290555005,-0.317389632665915,0.365,0.543,1
B-early_age.DEG.wilcox.csv,"Ufd1",0.0329478819267261,0.354915702136951,0.159,0.072,1
B-early_age.DEG.wilcox.csv,"Mettl26",0.0331803545655474,0.352101357377368,0.222,0.117,1
B-early_age.DEG.wilcox.csv,"Slc35b3",0.0332328863253294,0.257969053916886,0.159,0.072,1
B-early_age.DEG.wilcox.csv,"Maf1",0.0337247804936631,-0.306574770247337,0.079,0.197,1
B-early_age.DEG.wilcox.csv,"Eprs",0.0337825066298526,0.255355774336125,0.238,0.13,1
B-early_age.DEG.wilcox.csv,"Pitpnc1",0.0338106151719506,0.284382494867317,0.286,0.161,1
B-early_age.DEG.wilcox.csv,"Psmd11",0.0338161838111804,0.317129138068954,0.397,0.26,1
B-early_age.DEG.wilcox.csv,"Id2",0.033964329220884,0.528797760314296,0.238,0.135,1
B-early_age.DEG.wilcox.csv,"Zfr",0.034100590484506,0.31640396191137,0.159,0.072,1
B-early_age.DEG.wilcox.csv,"Mrpl1",0.0341422917490524,-0.336343991958764,0.048,0.143,1
B-early_age.DEG.wilcox.csv,"Ciita",0.0342274266292827,0.371640920933425,0.333,0.22,1
B-early_age.DEG.wilcox.csv,"Ssb",0.0347984878200478,0.311869004131573,0.54,0.408,1
B-early_age.DEG.wilcox.csv,"Coro1b",0.0349231231459098,-0.290536824489072,0.143,0.283,1
B-early_age.DEG.wilcox.csv,"Spi1",0.0352139845705517,-0.402422977514989,0.254,0.381,1
B-early_age.DEG.wilcox.csv,"Chst12",0.0359168932150742,-0.335927310472024,0.032,0.121,1
B-early_age.DEG.wilcox.csv,"Cytip",0.0362838409462825,0.339886473081599,0.27,0.161,1
B-early_age.DEG.wilcox.csv,"Atp5o.1",0.0364002572112104,-0.26885014658258,0.365,0.507,1
B-early_age.DEG.wilcox.csv,"Sae1",0.0367842230772132,-0.271755091387212,0.111,0.238,1
B-early_age.DEG.wilcox.csv,"Elp6",0.0373810315420106,0.344621327621677,0.143,0.063,1
B-early_age.DEG.wilcox.csv,"Metap1",0.0373810315420106,0.257363234517784,0.143,0.063,1
B-early_age.DEG.wilcox.csv,"Triobp",0.0373972852866855,-0.307406350295209,0.032,0.121,1
B-early_age.DEG.wilcox.csv,"Elmo1",0.0374718346564379,-0.33211501324245,0.063,0.17,1
B-early_age.DEG.wilcox.csv,"Casp1",0.0375884505780814,0.333744347177815,0.175,0.085,1
B-early_age.DEG.wilcox.csv,"Fnta",0.0380309077569019,-0.344754723817134,0.079,0.188,1
B-early_age.DEG.wilcox.csv,"Lamtor4",0.0381644132955911,0.298653243943455,0.333,0.202,1
B-early_age.DEG.wilcox.csv,"Ube2w",0.0382249267269965,0.25271058020149,0.143,0.063,1
B-early_age.DEG.wilcox.csv,"H2-M3",0.0384100605758605,0.306985765704783,0.238,0.13,1
B-early_age.DEG.wilcox.csv,"Ilf2",0.0385058636587082,0.320639656911556,0.286,0.17,1
B-early_age.DEG.wilcox.csv,"Fam162a",0.0385089522181631,-0.335787763869837,0.063,0.166,1
B-early_age.DEG.wilcox.csv,"Rpl35",0.0388794249960325,-0.36387604815345,0.778,0.816,1
B-early_age.DEG.wilcox.csv,"Hif1a",0.0390332281715055,-0.347886375706942,0.048,0.143,1
B-early_age.DEG.wilcox.csv,"Uhrf2",0.0391562754110154,0.393561768069044,0.19,0.099,1
B-early_age.DEG.wilcox.csv,"Ddx39",0.0397995043680248,-0.268600727751099,0.349,0.507,1
B-early_age.DEG.wilcox.csv,"Sp140",0.0398203399399643,-0.334822236185264,0.175,0.309,1
B-early_age.DEG.wilcox.csv,"Ndufb2",0.0406653244763936,-0.257889420842143,0.159,0.283,1
B-early_age.DEG.wilcox.csv,"Rtn4",0.0411964997371665,0.383184879219304,0.27,0.161,1
B-early_age.DEG.wilcox.csv,"Zfp622",0.0418771642277211,0.343749085107579,0.349,0.22,1
B-early_age.DEG.wilcox.csv,"Asna1",0.0420903599988694,-0.396597116339445,0.063,0.161,1
B-early_age.DEG.wilcox.csv,"Acyp1",0.0422377265480516,-0.408282044642887,0.159,0.278,1
B-early_age.DEG.wilcox.csv,"Bri3bp",0.0424473041566992,-0.306902138507808,0.032,0.117,1
B-early_age.DEG.wilcox.csv,"Abcf1",0.0431105691468394,-0.368153696930624,0.095,0.206,1
B-early_age.DEG.wilcox.csv,"Sirt2",0.0432517814600386,-0.317814552328695,0.063,0.166,1
B-early_age.DEG.wilcox.csv,"Fas",0.0432726875275395,-0.348161815112355,0.254,0.386,1
B-early_age.DEG.wilcox.csv,"Uchl3",0.0433236228929638,0.278471200487672,0.603,0.493,1
B-early_age.DEG.wilcox.csv,"Eif2d",0.0434799348604952,-0.281162930025409,0.032,0.117,1
B-early_age.DEG.wilcox.csv,"Slc35b1",0.0440826123697889,0.284398547184133,0.159,0.076,1
B-early_age.DEG.wilcox.csv,"Hmgn1",0.0444743117717339,-0.254353178848186,0.762,0.816,1
B-early_age.DEG.wilcox.csv,"Wdr26",0.0445336034309176,-0.322661998178465,0.032,0.117,1
B-early_age.DEG.wilcox.csv,"Pqbp1",0.0445859226719992,-0.380310692872595,0.159,0.278,1
B-early_age.DEG.wilcox.csv,"Cox6b1",0.0446405627398426,-0.26512131428561,0.698,0.744,1
B-early_age.DEG.wilcox.csv,"Ftsj1",0.0450860962417658,0.29728192201354,0.111,0.045,1
B-early_age.DEG.wilcox.csv,"Creld2",0.0457319396438303,0.269808818075422,0.127,0.054,1
B-early_age.DEG.wilcox.csv,"Tsc22d3",0.0467764436107542,0.391598494283364,0.508,0.399,1
B-early_age.DEG.wilcox.csv,"Eif2a",0.0477227494214941,0.253543790958964,0.365,0.238,1
B-early_age.DEG.wilcox.csv,"Cacfd1",0.047861994195491,0.261190298261425,0.111,0.045,1
B-early_age.DEG.wilcox.csv,"Cenpm",0.0478982891156728,-0.316614703200083,0.063,0.161,1
B-early_age.DEG.wilcox.csv,"Polr3k",0.0481023018926552,-0.260849351034987,0.095,0.206,1
B-early_age.DEG.wilcox.csv,"Msrb1",0.048168112933153,-0.354456868498747,0.111,0.224,1
B-early_age.DEG.wilcox.csv,"Irf7",0.0484674462084057,0.348925035941705,0.143,0.067,1
B-early_age.DEG.wilcox.csv,"Ap1m1",0.0485546274706997,-0.292329683931605,0.127,0.238,1
B-early_age.DEG.wilcox.csv,"Gpx1",0.0493220805578417,-0.30208082465497,0.476,0.605,1
B-early_age.DEG.wilcox.csv,"Tagln2",0.0495312361557717,0.357549667251501,0.317,0.202,1
B-early_age.DEG.wilcox.csv,"Prpsap2",0.0497912913835602,0.271231730951449,0.111,0.045,1
B-early_age.DEG.wilcox.csv,"Pole4",0.0500007625984568,-0.256959346231604,0.302,0.453,1
B-early_age.DEG.wilcox.csv,"Dock2",0.0502185487785028,0.342641795628854,0.175,0.09,1
B-early_age.DEG.wilcox.csv,"Nelfe",0.0503274213410758,0.338807156711618,0.238,0.135,1
B-early_age.DEG.wilcox.csv,"Tnfaip8l2",0.0505252687950297,-0.293332045247144,0.032,0.112,1
B-early_age.DEG.wilcox.csv,"Papola",0.050846639769563,0.266762468002687,0.381,0.26,1
B-early_age.DEG.wilcox.csv,"Mrpl58",0.0510161128379843,-0.379483851720538,0.111,0.215,1
B-early_age.DEG.wilcox.csv,"Ssr4",0.0516044952827156,0.439998345940272,0.365,0.274,1
B-early_age.DEG.wilcox.csv,"Ahcyl2",0.0517853839859663,0.273413464022626,0.111,0.045,1
B-early_age.DEG.wilcox.csv,"S100a13",0.052521097539543,0.271445895430945,0.349,0.229,1
B-early_age.DEG.wilcox.csv,"Cdk2ap2",0.0526508223146862,-0.270062260783135,0.571,0.619,1
B-early_age.DEG.wilcox.csv,"Zfand2b",0.0527066003854816,0.332245843620404,0.175,0.09,1
B-early_age.DEG.wilcox.csv,"Pdhb",0.0531280415051634,-0.325692242098017,0.095,0.197,1
B-early_age.DEG.wilcox.csv,"Cdc42se2",0.0532284849319948,0.30398985154625,0.206,0.112,1
B-early_age.DEG.wilcox.csv,"Zfp593",0.0533985229761656,-0.296725015712831,0.032,0.112,1
B-early_age.DEG.wilcox.csv,"Sltm",0.0534536183513716,-0.390966361103234,0.159,0.274,1
B-early_age.DEG.wilcox.csv,"Nxf1",0.053663635033385,-0.355271499407949,0.111,0.206,1
B-early_age.DEG.wilcox.csv,"Smarcd2",0.054072641725271,-0.264275941682669,0.095,0.193,1
B-early_age.DEG.wilcox.csv,"Itm2b",0.0544706249814116,0.410143396086108,0.429,0.332,1
B-early_age.DEG.wilcox.csv,"Meaf6",0.054689792589989,0.349899452778041,0.175,0.09,1
B-early_age.DEG.wilcox.csv,"H2-Ke6",0.054689792589989,0.280083437883753,0.175,0.09,1
B-early_age.DEG.wilcox.csv,"Cnot8",0.0550811895631454,-0.357884391484849,0.032,0.108,1
B-early_age.DEG.wilcox.csv,"Eri1",0.0551175901181394,-0.302394901898152,0.079,0.175,1
B-early_age.DEG.wilcox.csv,"Epn1",0.0551442636364218,-0.348029441141445,0.19,0.296,1
B-early_age.DEG.wilcox.csv,"Iglc3",0.0552337823109448,-0.295649990272712,0.635,0.744,1
B-early_age.DEG.wilcox.csv,"Ccnt2",0.055577893105338,-0.338930862912275,0.095,0.197,1
B-early_age.DEG.wilcox.csv,"Trabd",0.0556946877894498,-0.311882991653028,0.048,0.13,1
B-early_age.DEG.wilcox.csv,"Ebp",0.0559093073336996,0.267575163757932,0.175,0.09,1
B-early_age.DEG.wilcox.csv,"Rabggtb",0.0563208120124294,0.259304509261739,0.175,0.09,1
B-early_age.DEG.wilcox.csv,"Shisa5",0.0565124291169339,0.339280613832599,0.508,0.395,1
B-early_age.DEG.wilcox.csv,"Wbp1",0.0573100999765725,-0.250114150263508,0.032,0.108,1
B-early_age.DEG.wilcox.csv,"Cyth4",0.0581582098369656,-0.310064999994781,0.048,0.13,1
B-early_age.DEG.wilcox.csv,"Spint2",0.0584690026859427,0.32157173334101,0.127,0.058,1
B-early_age.DEG.wilcox.csv,"Ing2",0.0596365084867173,-0.373160641788377,0.048,0.13,1
B-early_age.DEG.wilcox.csv,"Pfdn6",0.0608368964166311,-0.363224156770188,0.206,0.3,1
B-early_age.DEG.wilcox.csv,"Grb2",0.0622394494652852,0.373304392740287,0.54,0.462,1
B-early_age.DEG.wilcox.csv,"Nfkbia",0.0622838985978846,0.488099582855345,0.381,0.283,1
B-early_age.DEG.wilcox.csv,"Mrpl55",0.062576189412949,-0.328519924283324,0.048,0.126,1
B-early_age.DEG.wilcox.csv,"Tcerg1",0.0627759848371278,-0.351398298497313,0.063,0.148,1
B-early_age.DEG.wilcox.csv,"Prps2",0.0629668494984233,-0.291144572847408,0.032,0.108,1
B-early_age.DEG.wilcox.csv,"Slc25a4",0.0636154074440703,0.306456423416729,0.571,0.502,1
B-early_age.DEG.wilcox.csv,"Rtf1",0.0655985631314666,-0.333271287753287,0.143,0.242,1
B-early_age.DEG.wilcox.csv,"Hdac3",0.065633983997337,0.332624572854288,0.175,0.094,1
B-early_age.DEG.wilcox.csv,"Mrpl34",0.0657052899914553,-0.309631273439387,0.206,0.323,1
B-early_age.DEG.wilcox.csv,"S1pr2",0.0658326406661734,-0.29934597446769,0.159,0.269,1
B-early_age.DEG.wilcox.csv,"Pdia3",0.0658647730139737,0.269110658322224,0.492,0.363,1
B-early_age.DEG.wilcox.csv,"Borcs7",0.0658652109345848,0.303982250340614,0.175,0.094,1
B-early_age.DEG.wilcox.csv,"Stap1",0.0672842031802839,0.374613153124948,0.381,0.287,1
B-early_age.DEG.wilcox.csv,"Rap1a",0.0681509953341957,0.36055818294505,0.587,0.587,1
B-early_age.DEG.wilcox.csv,"Stat1",0.0684012874279195,0.318224867412194,0.206,0.121,1
B-early_age.DEG.wilcox.csv,"Eif3e",0.0686068271931411,0.261844839417359,0.778,0.726,1
B-early_age.DEG.wilcox.csv,"Hip1r",0.0697387210810611,-0.329354378181673,0.032,0.103,1
B-early_age.DEG.wilcox.csv,"Ddx47",0.0700306076039283,-0.303070375818146,0.079,0.17,1
B-early_age.DEG.wilcox.csv,"AC191865.2",0.0714937928499517,0.455262592205884,0.206,0.121,1
B-early_age.DEG.wilcox.csv,"Trappc1",0.0723082091019531,-0.347286047420076,0.111,0.206,1
B-early_age.DEG.wilcox.csv,"Ppdpf",0.0726232948449747,-0.252056720717641,0.444,0.587,1
B-early_age.DEG.wilcox.csv,"Mta2",0.0729142788653951,-0.316054251810486,0.079,0.166,1
B-early_age.DEG.wilcox.csv,"Cklf",0.0731808460341731,-0.323059158661239,0.063,0.143,1
B-early_age.DEG.wilcox.csv,"Cct7",0.073490968034827,-0.27141920522247,0.397,0.52,1
B-early_age.DEG.wilcox.csv,"Mpg",0.0744454115047428,-0.297732768605433,0.048,0.126,1
B-early_age.DEG.wilcox.csv,"Cdt1",0.075490547795747,-0.271806332952006,0.048,0.126,1
B-early_age.DEG.wilcox.csv,"Tspo",0.0760055818958783,-0.32283570434722,0.333,0.444,1
B-early_age.DEG.wilcox.csv,"Synrg",0.0763011363588131,0.253157989886774,0.175,0.099,1
B-early_age.DEG.wilcox.csv,"Mrpl27",0.0763226771433737,-0.319289709984499,0.095,0.184,1
B-early_age.DEG.wilcox.csv,"Rps19bp1",0.0770284286528918,0.306745466779722,0.222,0.135,1
B-early_age.DEG.wilcox.csv,"Rsrc2",0.0775153881685181,-0.307357449118369,0.27,0.381,1
B-early_age.DEG.wilcox.csv,"Edf1",0.0789379138506,0.272594100594966,0.683,0.596,1
B-early_age.DEG.wilcox.csv,"Dexi",0.0794755110147137,-0.259445166283541,0.032,0.103,1
B-early_age.DEG.wilcox.csv,"Hcls1",0.0796115207247978,0.264265436494889,0.508,0.372,1
B-early_age.DEG.wilcox.csv,"Tmf1",0.0797718900633012,-0.351483537903538,0.111,0.202,1
B-early_age.DEG.wilcox.csv,"Akr7a5",0.0800810738354866,-0.266904587814219,0.032,0.103,1
B-early_age.DEG.wilcox.csv,"Cyba",0.0810351384632926,0.292188569793052,0.762,0.673,1
B-early_age.DEG.wilcox.csv,"Ccnb1",0.0813034467318613,-0.287798153055498,0.032,0.103,1
B-early_age.DEG.wilcox.csv,"Thumpd1",0.0815166607966279,-0.305673032323218,0.048,0.121,1
B-early_age.DEG.wilcox.csv,"Emc2",0.0816291296600229,0.323518742966686,0.317,0.22,1
B-early_age.DEG.wilcox.csv,"Tmsb10",0.0824945536121733,-0.279633278623578,0.968,0.969,1
B-early_age.DEG.wilcox.csv,"Rpn1",0.083895683208575,0.339359449685944,0.222,0.139,1
B-early_age.DEG.wilcox.csv,"Tgs1",0.0841867494347524,0.278723498454773,0.127,0.063,1
B-early_age.DEG.wilcox.csv,"Fam168b",0.0843951836783678,-0.27139264287895,0.048,0.121,1
B-early_age.DEG.wilcox.csv,"Hpgds",0.0848250437694361,0.328163555940033,0.254,0.166,1
B-early_age.DEG.wilcox.csv,"Cmpk1",0.0850373683970141,0.276724548892986,0.635,0.578,1
B-early_age.DEG.wilcox.csv,"Uimc1",0.0855695839571655,-0.286757224235245,0.048,0.121,1
B-early_age.DEG.wilcox.csv,"Lpin2",0.0862477298490679,0.314812433002676,0.206,0.126,1
B-early_age.DEG.wilcox.csv,"Pex7",0.0865533010674998,-0.278493677945215,0.063,0.143,1
B-early_age.DEG.wilcox.csv,"Atp5g1",0.086563534998705,-0.267806971804562,0.429,0.552,1
B-early_age.DEG.wilcox.csv,"Rnf41",0.0871046426255032,-0.279086096029032,0.063,0.143,1
B-early_age.DEG.wilcox.csv,"Fut8",0.0883421647478874,-0.280390268592104,0.079,0.161,1
B-early_age.DEG.wilcox.csv,"Brd2",0.0884111535702991,-0.304712535599517,0.206,0.305,1
B-early_age.DEG.wilcox.csv,"Mcm6",0.0889662193391731,-0.351184329519756,0.286,0.381,1
B-early_age.DEG.wilcox.csv,"Cers4",0.0894014441017531,0.365459141426685,0.143,0.076,1
B-early_age.DEG.wilcox.csv,"Ap2m1",0.0900199291136984,-0.275251963059259,0.317,0.413,1
B-early_age.DEG.wilcox.csv,"Nudcd2",0.0906104260655125,0.320874877770543,0.206,0.121,1
B-early_age.DEG.wilcox.csv,"Rexo1",0.0925518069232586,0.276175525126754,0.127,0.063,1
B-early_age.DEG.wilcox.csv,"Purb",0.0935276531099807,-0.258736989388235,0.048,0.121,1
B-early_age.DEG.wilcox.csv,"Hmces",0.0947562983136813,-0.285300800660664,0.524,0.619,1
B-early_age.DEG.wilcox.csv,"Vcpkmt",0.0951250272655608,-0.25215542082551,0.063,0.143,1
B-early_age.DEG.wilcox.csv,"Ddx54",0.0961090488968032,0.304403283270774,0.302,0.215,1
B-early_age.DEG.wilcox.csv,"Pde6d",0.096152874431312,-0.251301119183352,0.063,0.139,1
B-early_age.DEG.wilcox.csv,"Hmg20b",0.0962750796895332,0.289302784226827,0.222,0.139,1
B-early_age.DEG.wilcox.csv,"Pnkd",0.0963474324350727,-0.279541891460945,0.095,0.184,1
B-early_age.DEG.wilcox.csv,"Fchsd2",0.0964315113455999,0.315351613755891,0.222,0.135,1
B-early_age.DEG.wilcox.csv,"Rtcb",0.0966201743214753,-0.316218557683211,0.286,0.368,1
B-early_age.DEG.wilcox.csv,"Srrt",0.0975233001033392,-0.250140617608979,0.143,0.233,1
B-early_age.DEG.wilcox.csv,"Aicda",0.0981892144764685,-0.268441271180519,0.492,0.605,1
B-early_age.DEG.wilcox.csv,"Bcl2l12",0.098277120384328,0.265558128971919,0.159,0.085,1
B-early_age.DEG.wilcox.csv,"Ppm1g",0.0987679656578599,-0.290332076372887,0.143,0.242,1
B-early_age.DEG.wilcox.csv,"Commd7",0.0994987914365868,-0.355294112546534,0.159,0.238,1
B-early_age.DEG.wilcox.csv,"Tsn",0.101217005718978,-0.321621958789408,0.254,0.327,1
B-early_age.DEG.wilcox.csv,"Acbd6",0.101579055324065,0.281506866766371,0.302,0.206,1
B-early_age.DEG.wilcox.csv,"Pinx1",0.103473949202144,-0.30489938593956,0.063,0.135,1
B-early_age.DEG.wilcox.csv,"Parp2",0.103473949202144,-0.311889591813548,0.063,0.135,1
B-early_age.DEG.wilcox.csv,"Pxdc1",0.103565225308958,-0.380504206889745,0.095,0.179,1
B-early_age.DEG.wilcox.csv,"Erp44",0.103841306441768,0.276614781578367,0.571,0.507,1
B-early_age.DEG.wilcox.csv,"Kdelr2",0.103851593000936,0.293012473233817,0.222,0.143,1
B-early_age.DEG.wilcox.csv,"Myg1",0.103967562081822,-0.273744627794128,0.063,0.139,1
B-early_age.DEG.wilcox.csv,"Ppp4c",0.104129573086669,0.256097424718035,0.476,0.359,1
B-early_age.DEG.wilcox.csv,"Ralbp1",0.104520243113836,0.307788499348933,0.254,0.17,1
B-early_age.DEG.wilcox.csv,"Ccni",0.106052017357191,0.268242494179745,0.27,0.175,1
B-early_age.DEG.wilcox.csv,"Atp6v0d1",0.106715268077146,-0.288728664249454,0.143,0.238,1
B-early_age.DEG.wilcox.csv,"Psmb5",0.1075833010593,-0.310022658371631,0.365,0.471,1
B-early_age.DEG.wilcox.csv,"Suds3",0.108445067252102,-0.293688040403487,0.063,0.135,1
B-early_age.DEG.wilcox.csv,"Med30",0.109052219755419,-0.255119738716403,0.127,0.22,1
B-early_age.DEG.wilcox.csv,"Asb3",0.109928743106076,0.276431753575135,0.111,0.054,1
B-early_age.DEG.wilcox.csv,"Commd3",0.109995606613,0.317185996536614,0.19,0.117,1
B-early_age.DEG.wilcox.csv,"Ing1",0.110074829450724,-0.291163926259957,0.095,0.175,1
B-early_age.DEG.wilcox.csv,"Topbp1",0.110203954166357,-0.26586085874649,0.048,0.117,1
B-early_age.DEG.wilcox.csv,"Ier5",0.111711366867351,0.323612259132132,0.429,0.327,1
B-early_age.DEG.wilcox.csv,"Srsf5",0.114101397625782,0.260948901441739,0.587,0.516,1
B-early_age.DEG.wilcox.csv,"Dnajc3",0.1142752755176,0.400260002687193,0.159,0.094,1
B-early_age.DEG.wilcox.csv,"Ubap1",0.11430771293847,-0.264223378397787,0.048,0.112,1
B-early_age.DEG.wilcox.csv,"Psat1",0.11859062362274,-0.257421634483465,0.063,0.135,1
B-early_age.DEG.wilcox.csv,"Qtrt1",0.118984551172809,-0.263827338800498,0.048,0.112,1
B-early_age.DEG.wilcox.csv,"Slirp",0.119047618269348,-0.276055678540787,0.079,0.152,1
B-early_age.DEG.wilcox.csv,"Mtx2",0.121047599144215,0.294270997457995,0.222,0.152,1
B-early_age.DEG.wilcox.csv,"H2afj",0.122092913275028,-0.34937005747004,0.254,0.332,1
B-early_age.DEG.wilcox.csv,"Trp53i11",0.122237645661483,-0.266952567326832,0.238,0.345,1
B-early_age.DEG.wilcox.csv,"Atad1",0.125712868320397,0.298741624118263,0.254,0.175,1
B-early_age.DEG.wilcox.csv,"Tyms",0.126484046908064,0.311058248774329,0.159,0.094,1
B-early_age.DEG.wilcox.csv,"Hnrnph3",0.126807599957627,-0.280838467176343,0.111,0.188,1
B-early_age.DEG.wilcox.csv,"Nsd3",0.129067229871573,-0.27461264834335,0.079,0.148,1
B-early_age.DEG.wilcox.csv,"Hsph1",0.129109850836861,-0.347365228534696,0.095,0.166,1
B-early_age.DEG.wilcox.csv,"Ppib",0.130113074282807,0.259416607205424,0.556,0.48,1
B-early_age.DEG.wilcox.csv,"Nucb1",0.131018030040111,0.296829828590003,0.111,0.058,1
B-early_age.DEG.wilcox.csv,"Emc10",0.131866233474701,0.28523939673489,0.302,0.206,1
B-early_age.DEG.wilcox.csv,"Trappc4",0.132470253910851,-0.340843244769923,0.127,0.202,1
B-early_age.DEG.wilcox.csv,"BC031181",0.132617824852535,0.314576214556113,0.317,0.233,1
B-early_age.DEG.wilcox.csv,"Fxyd5",0.132793504844295,0.369751895528751,0.143,0.081,1
B-early_age.DEG.wilcox.csv,"Camk2d",0.132859982841464,0.277360434704455,0.397,0.296,1
B-early_age.DEG.wilcox.csv,"Ring1",0.133020837242251,0.262321526285269,0.111,0.058,1
B-early_age.DEG.wilcox.csv,"Akirin1",0.133075968367523,-0.357967245045972,0.175,0.242,1
B-early_age.DEG.wilcox.csv,"Nsun2",0.133900648918337,-0.273996465833963,0.063,0.126,1
B-early_age.DEG.wilcox.csv,"Itgb2",0.134310194922224,-0.289245366095898,0.079,0.148,1
B-early_age.DEG.wilcox.csv,"Rsbn1l",0.134570847004314,-0.299260588254452,0.238,0.327,1
B-early_age.DEG.wilcox.csv,"Yeats4",0.135055218229362,-0.330346770703223,0.286,0.359,1
B-early_age.DEG.wilcox.csv,"Esd",0.1370115210033,-0.25106403009713,0.286,0.381,1
B-early_age.DEG.wilcox.csv,"Gm2a",0.137583094930366,0.769086748796677,0.175,0.112,1
B-early_age.DEG.wilcox.csv,"Chaf1a",0.138890559274161,0.349840506903111,0.127,0.072,1
B-early_age.DEG.wilcox.csv,"Dusp1",0.139640586452458,0.37687374799493,0.413,0.323,1
B-early_age.DEG.wilcox.csv,"H2-DMa",0.139642590379397,0.250834023795717,0.81,0.816,1
B-early_age.DEG.wilcox.csv,"Thap11",0.139951998774659,-0.270165394005182,0.048,0.108,1
B-early_age.DEG.wilcox.csv,"Glrx",0.14021766939881,0.25179481149548,0.111,0.058,1
B-early_age.DEG.wilcox.csv,"Coasy",0.141388404875495,0.250454381391814,0.127,0.067,1
B-early_age.DEG.wilcox.csv,"Rela",0.141407254926003,0.251440548479918,0.159,0.094,1
B-early_age.DEG.wilcox.csv,"Lmo4",0.141787200549505,-0.321977621456172,0.048,0.108,1
B-early_age.DEG.wilcox.csv,"Tap2",0.142193756752455,0.320707392754851,0.222,0.148,1
B-early_age.DEG.wilcox.csv,"Babam1",0.142530590240181,-0.264794657767718,0.143,0.229,1
B-early_age.DEG.wilcox.csv,"Tmem242",0.143133548640224,-0.276342654660624,0.063,0.126,1
B-early_age.DEG.wilcox.csv,"Bloc1s2",0.148794998710783,-0.3052236312643,0.222,0.287,1
B-early_age.DEG.wilcox.csv,"Tpp2",0.148814355825919,-0.266332206007091,0.063,0.126,1
B-early_age.DEG.wilcox.csv,"2810004N23Rik",0.149258559360238,-0.272664555013365,0.063,0.126,1
B-early_age.DEG.wilcox.csv,"Twf2",0.149378010843761,-0.276400234436834,0.111,0.184,1
B-early_age.DEG.wilcox.csv,"Washc4",0.150275104260228,-0.253836830534754,0.048,0.108,1
B-early_age.DEG.wilcox.csv,"Psenen",0.151818840459142,-0.309997885977812,0.429,0.475,1
B-early_age.DEG.wilcox.csv,"Uso1",0.152553983354225,0.299562063169136,0.111,0.063,1
B-early_age.DEG.wilcox.csv,"Csrnp1",0.155114382471143,-0.251023943817832,0.111,0.188,1
B-early_age.DEG.wilcox.csv,"Lck",0.155832813756491,-0.285866191166601,0.095,0.17,1
B-early_age.DEG.wilcox.csv,"Cd53",0.156401465743811,0.28640917755395,0.794,0.753,1
B-early_age.DEG.wilcox.csv,"Vamp8",0.15642127469422,-0.255979348150913,0.254,0.332,1
B-early_age.DEG.wilcox.csv,"Ilk",0.156845543942862,-0.275805629337725,0.143,0.215,1
B-early_age.DEG.wilcox.csv,"Armc1",0.157580868440853,0.322111210714343,0.19,0.126,1
B-early_age.DEG.wilcox.csv,"Gpcpd1",0.159693827509512,0.328513766795967,0.19,0.126,1
B-early_age.DEG.wilcox.csv,"Tmpo",0.161145876500046,-0.333397750964254,0.19,0.265,1
B-early_age.DEG.wilcox.csv,"Tsr3",0.161974633980862,0.30838607108738,0.143,0.085,1
B-early_age.DEG.wilcox.csv,"mt-Nd3",0.162173289610737,0.255581142624359,0.349,0.265,1
B-early_age.DEG.wilcox.csv,"Snx8",0.163026694612128,-0.267922450175872,0.079,0.148,1
B-early_age.DEG.wilcox.csv,"Hmox2",0.163257837119641,-0.253206591477819,0.175,0.26,1
